62429573,9959749470001701,No UMN Items
4814312,9959752530001701,No UMN Items
37978350,9959752780001701,No UMN Items
4392496,9959753280001701,No UMN Items
23586996,9959755990001701,No UMN Items
117679,9959756230001701,No UMN Items
23003564,9959766360001701,No UMN Items
23597972,9959766650001701,No UMN Items
62429582,9959767410001701,No UMN Items
15250120,9959767560001701,No UMN Items
30576544,9959769500001701,No UMN Items
62429564,9959770370001701,No UMN Items
30776092,9959780010001701,No UMN Items
5733825,9959782610001701,No UMN Items
44664339,9959784890001701,No UMN Items
4631597,9959785190001701,No UMN Items
5058415,9959787720001701,No UMN Items
1753109,9959788390001701,No UMN Items
1775863,9959788710001701,No UMN Items
198654705,9959788900001701,No UMN Items
64247682,9959789990001701,No UMN Items
33924778,9959790800001701,No UMN Items
62603236,9959791020001701,No UMN Items
48428138,9959792190001701,No UMN Items
7654802,9959792570001701,No UMN Items
9446749,9959797220001701,No UMN Items
1480509,9959797690001701,umn.31951001891326w,umn.31951001891327u,umn.319510018913305,umn.31951d001865280,umn.319510018913313,umn.31951001891339n,umn.31951001891343w,umn.31951001891348m,umn.31951001891347o,umn.31951001891350z,umn.31951001891353t,umn.31951001891355p
29958596,9959798430001701,No UMN Items
3207948,9959798640001701,No UMN Items
39524053,9959802880001701,No UMN Items
2590289,9959805060001701,No UMN Items
6723002,9959805410001701,No UMN Items
62603357,9959806970001701,No UMN Items
38123251,9959810660001701,No UMN Items
62603211,9959810880001701,No UMN Items
1459856,9959815950001701,No UMN Items
721000582,9959816700001701,No UMN Items
4371498,9959817280001701,No UMN Items
7761840,9959818420001701,No UMN Items
5238647,9959821790001701,No UMN Items
648170,9959830090001701,No UMN Items
1762719,9918224680001701,No UMN Items
1238839,9918231610001701,No UMN Items
1779122,9918234990001701,No UMN Items
1114944307,9918238370001701,No UMN Items
1114956696,9918240850001701,No UMN Items
2254068,9918244070001701,umn.31951p00058628z,umn.31951p00100126e,umn.31951p00197550k,umn.31951p00282925r,umn.31951p00404646j,umn.31951d01409748q,umn.31951d01630451q,umn.31951d01725004p,umn.31951d015796958,umn.31951d02097069m,umn.31951d02319288r,umn.31951d00797986p,umn.31951d029407573,umn.31951d036557046,umn.31951d036557038,umn.31951d03881060c
330652,9918247790001701,No UMN Items
62354848,9918252850001701,No UMN Items
716921,9918257740001701,No UMN Items
1479898,9918258610001701,No UMN Items
17308469,9918258670001701,No UMN Items
9305304,9918261770001701,No UMN Items
1536638,9918266380001701,No UMN Items
2690854,9918269540001701,No UMN Items
1768985,9918270340001701,No UMN Items
4390162,9918270620001701,No UMN Items
24156006,9918271880001701,No UMN Items
2099774,9918272470001701,No UMN Items
870527338,9918275020001701,No UMN Items
238791340,9918280760001701,No UMN Items
62354871,9918281530001701,No UMN Items
13120571,9918285570001701,No UMN Items
952647530,9918285840001701,No UMN Items
62354870,9918290040001701,No UMN Items
62354978,9918291010001701,No UMN Items
5802471,9918292370001701,No UMN Items
811359511,9918293020001701,No UMN Items
1080183466,9918294250001701,No UMN Items
4389218,9918301490001701,No UMN Items
13770176,9918301960001701,No UMN Items
1533469,9918302000001701,No UMN Items
1546196,9918302200001701,No UMN Items
1482420,9918303390001701,No UMN Items
1692363,9918303730001701,No UMN Items
1458872,9918304290001701,No UMN Items
1528263,9918305780001701,No UMN Items
1544800,9918305900001701,No UMN Items
1664981,9918306320001701,No UMN Items
1514212,9918306510001701,No UMN Items
952647292,9918306570001701,No UMN Items
62410885,9918306890001701,No UMN Items
2520964,9918307910001701,No UMN Items
18189325,9918308880001701,No UMN Items
952647501,9918309080001701,No UMN Items
62410887,9918309330001701,No UMN Items
5166249,9918309590001701,No UMN Items
44664516,9918309810001701,No UMN Items
51948820,9918312660001701,No UMN Items
17941861,9918313300001701,No UMN Items
51948836,9918313410001701,No UMN Items
1687779,9918318030001701,No UMN Items
1533295,9918318160001701,No UMN Items
1633833,9918318210001701,umn.31951d032509354
1611794,9918318360001701,No UMN Items
1559478,9918318490001701,No UMN Items
1486303,9918318640001701,No UMN Items
1541938,9918318660001701,No UMN Items
1538877,9918318900001701,No UMN Items
1466872,9918318970001701,No UMN Items
1634122,9918319490001701,No UMN Items
1516320,9918319730001701,No UMN Items
66133004,9918320250001701,No UMN Items
3220241,9918320420001701,No UMN Items
1648005,9918320610001701,No UMN Items
1542281,9918320720001701,No UMN Items
51043896,9918321230001701,No UMN Items
13276958,9918324840001701,No UMN Items
51948832,9918326450001701,No UMN Items
50200986,9918326770001701,No UMN Items
51050727,9918327710001701,No UMN Items
50201065,9918328180001701,No UMN Items
50201184,9918328840001701,No UMN Items
741939473,9918329100001701,No UMN Items
51050745,9918329220001701,No UMN Items
51050755,9918329610001701,No UMN Items
51948821,9918329790001701,No UMN Items
51050760,9918330270001701,No UMN Items
41732702,9918330870001701,No UMN Items
50200892,9918330960001701,No UMN Items
51050748,9918337480001701,No UMN Items
51043893,9918337950001701,No UMN Items
51050732,9918338050001701,No UMN Items
82690574,9918338100001701,No UMN Items
51050749,9918338190001701,No UMN Items
742015976,9918339160001701,No UMN Items
51050729,9918339190001701,No UMN Items
741519703,9918339300001701,No UMN Items
9345216,9918340570001701,No UMN Items
51948833,9918340650001701,No UMN Items
1716461,9918355810001701,No UMN Items
123486205,9918363780001701,No UMN Items
9229383,9918382120001701,No UMN Items
7332266,9918385230001701,No UMN Items
3371918,9918391380001701,No UMN Items
952647846,9918392110001701,No UMN Items
4383651,9918393600001701,No UMN Items
29116442,9918394510001701,No UMN Items
45368431,9918395690001701,No UMN Items
237185634,9918400320001701,No UMN Items
15863652,9973877902001701,No UMN Items
26816581,9973877902401701,No UMN Items
14722093,9973878088101701,No UMN Items
23832142,9973878093301701,No UMN Items
34509699,9973878105101701,No UMN Items
61886371,9973878107201701,No UMN Items
25166609,9973878108301701,No UMN Items
891381574,9973915960301701,No UMN Items
891570130,9973915960401701,No UMN Items
891571182,9973915960501701,No UMN Items
891381274,9973915960601701,No UMN Items
891384342,9973915961601701,No UMN Items
891583785,9973915961701701,No UMN Items
891583305,9973915961801701,No UMN Items
890475560,9973915963701701,No UMN Items
890722913,9973915963801701,No UMN Items
890596203,9973915965101701,No UMN Items
890595931,9973915965501701,No UMN Items
3950328,9973933651501701,No UMN Items
4667569,9973933652701701,No UMN Items
56326772,9973933655901701,No UMN Items
36893764,9973933662401701,No UMN Items
20827842,9973933678301701,No UMN Items
702192013,9973933679601701,No UMN Items
4170508,9973933680501701,No UMN Items
10870582,9973933684601701,No UMN Items
10870527,9973933685601701,No UMN Items
40366795,9973933688801701,No UMN Items
793106504,9973933690701701,No UMN Items
21778868,9973933785101701,No UMN Items
34221574,9973933803501701,No UMN Items
34221525,9973933803701701,No UMN Items
34221535,9973933804601701,No UMN Items
34274527,9973933804701701,No UMN Items
34221558,9973933805001701,No UMN Items
34272738,9973933805101701,No UMN Items
34221542,9973933805201701,No UMN Items
34272547,9973933805301701,No UMN Items
34272537,9973933805401701,No UMN Items
34272426,9973933805501701,No UMN Items
34272582,9973933805601701,No UMN Items
34221588,9973933805701701,No UMN Items
34272734,9973933805801701,No UMN Items
34272596,9973933805901701,No UMN Items
34272607,9973933806001701,No UMN Items
34272761,9973933806101701,No UMN Items
34272564,9973933806201701,No UMN Items
34221630,9973933806301701,No UMN Items
26273971,9973933806801701,No UMN Items
34272748,9973933806901701,No UMN Items
6660692,9973933807001701,No UMN Items
9205915,9973933807101701,No UMN Items
367694234,9973933807201701,No UMN Items
18329065,9973933807401701,No UMN Items
8273829,9973933807601701,No UMN Items
893563834,9973933983701701,No UMN Items
892517952,9973933984201701,No UMN Items
891656978,9973933984701701,No UMN Items
892341350,9973933984801701,No UMN Items
892340755,9973933984901701,No UMN Items
892339255,9973933985801701,No UMN Items
891651171,9973933987001701,No UMN Items
891585489,9973933987101701,No UMN Items
891585046,9973933987201701,No UMN Items
891650729,9973933987301701,No UMN Items
891184628,9973933989101701,No UMN Items
891586313,9973933989301701,No UMN Items
891586815,9973933989401701,No UMN Items
891208042,9973933989501701,No UMN Items
891663149,9973933989601701,No UMN Items
891338643,9973933989701701,No UMN Items
4079813,9973935239501701,No UMN Items
36455566,9973935247201701,No UMN Items
5168885,9973935265101701,No UMN Items
5071896,9973935265201701,No UMN Items
11058638,9973935269601701,No UMN Items
30755177,9973935270001701,No UMN Items
14729557,9973935277901701,No UMN Items
493368384,9973935278401701,No UMN Items
14732388,9973935284601701,No UMN Items
7952905,9973935292101701,No UMN Items
78265378,9973935297201701,No UMN Items
318014239,9973935297501701,No UMN Items
80271578,9973935297801701,No UMN Items
2782137,9973935297901701,No UMN Items
6017737,9973935298101701,No UMN Items
300477970,9973935300401701,No UMN Items
21854043,9973935303001701,No UMN Items
34432978,9973935318601701,No UMN Items
34432972,9973935318701701,No UMN Items
34432984,9973935318801701,No UMN Items
34433034,9973935320001701,No UMN Items
34433051,9973935320101701,No UMN Items
34433016,9973935320301701,No UMN Items
945739776,9973935320801701,No UMN Items
34433055,9973935321001701,No UMN Items
34432950,9973935321101701,No UMN Items
34433040,9973935321201701,No UMN Items
34432964,9973935321301701,No UMN Items
34291036,9973935321501701,No UMN Items
25426212,9932754840001701,No UMN Items
23277228,9932754850001701,No UMN Items
23277216,9932755540001701,No UMN Items
23067115,9932755990001701,No UMN Items
25382735,9932756370001701,No UMN Items
25249613,9932757580001701,No UMN Items
25424675,9932757670001701,No UMN Items
25374546,9932758050001701,No UMN Items
25416307,9932759120001701,No UMN Items
23258658,9932759140001701,No UMN Items
20850371,9932760540001701,No UMN Items
55130722,9932771400001701,No UMN Items
215109655,9932773650001701,No UMN Items
14655576,9932775710001701,No UMN Items
40970229,9932779750001701,No UMN Items
505650,9932781260001701,No UMN Items
20135709,9932781700001701,No UMN Items
25724872,9932786900001701,No UMN Items
22615768,9932790100001701,No UMN Items
7676341,9932792490001701,No UMN Items
4308468,9932794660001701,No UMN Items
1557236,9932794730001701,No UMN Items
150883321,9932797930001701,No UMN Items
11841148,9932798190001701,No UMN Items
1002550,9932803970001701,No UMN Items
12016175,9932804020001701,No UMN Items
49000783,9932804030001701,No UMN Items
1273035,9932806370001701,No UMN Items
1001148850,9932806640001701,No UMN Items
1900518,9932810110001701,No UMN Items
3286503,9932813000001701,No UMN Items
1143142,9932814310001701,No UMN Items
15936914,9932817650001701,No UMN Items
5365652,9932818150001701,No UMN Items
4601834,9932824830001701,umn.31951d00117493u,umn.31951d00117495q,umn.31951d00117494s,umn.31951d00117496o,umn.31951d00117497m,umn.31951d00116317j,umn.31951d00116318h,umn.31951d00117500n,umn.31951d00117499i,umn.31951d00116319f,umn.31951d00117498k,umn.31951d001195045,umn.31951d001195118,umn.31951d001195134,umn.31951d001195126,umn.31951d001195061,umn.31951d00119510a,umn.31951d00119509v,umn.31951d00119508x,umn.31951d00119507z,umn.31951d001195053
1681310,9932825140001701,umn.319510012956266,umn.319510012956274,umn.319510012956282,umn.319510012956290,umn.31951001295630f
23208528,9932828080001701,No UMN Items
2450933,9932829180001701,umn.31951000632041t,umn.31951000632042r,umn.31951000632044n,umn.31951000632047h,umn.31951000632048f,umn.31951000632049d,umn.31951000632050s,umn.31951000632051q
1766704,9932832890001701,umn.319510012943792,umn.31951001294380h,umn.31951001294381f,umn.31951001294382d,umn.31951001294383b,umn.319510012943849,umn.319510012943857,umn.319510012943873
10733407,9932832920001701,No UMN Items
13481980,9932833230001701,No UMN Items
15928395,9932834000001701,No UMN Items
55581105,9932834240001701,No UMN Items
41562858,9932834340001701,No UMN Items
15936103,9932834910001701,No UMN Items
7072596,9932835090001701,No UMN Items
7751062,9932836600001701,umn.31951000796066m
64215428,9932837120001701,umn.31951d003177756
7031669,9932837230001701,No UMN Items
5053454,9932839850001701,No UMN Items
15933972,9932849210001701,No UMN Items
1634970,9932852230001701,No UMN Items
952689591,9932853470001701,No UMN Items
10500073,9932854850001701,No UMN Items
62416566,9932857410001701,No UMN Items
62416483,9932858690001701,No UMN Items
5250335,9932864010001701,No UMN Items
952689607,9932866180001701,No UMN Items
5109632,9932866900001701,No UMN Items
84215962,9932867780001701,No UMN Items
8253824,9932867910001701,No UMN Items
59788855,9932872970001701,No UMN Items
45081096,9932873200001701,No UMN Items
62416463,9932875070001701,No UMN Items
952689690,9932875890001701,No UMN Items
221508262,9932876400001701,No UMN Items
773482691,9932878740001701,No UMN Items
30160375,9932880390001701,No UMN Items
36147005,9932880970001701,No UMN Items
952689735,9932883190001701,No UMN Items
62495832,9932885600001701,No UMN Items
36439334,9932886560001701,No UMN Items
952689737,9932893290001701,No UMN Items
952689738,9932895200001701,No UMN Items
952689740,9932896380001701,No UMN Items
952689768,9932899530001701,No UMN Items
41108986,9932901370001701,No UMN Items
605601679,9932907520001701,No UMN Items
952689811,9932909620001701,No UMN Items
952689816,9932910820001701,No UMN Items
25364255,9932911260001701,No UMN Items
25437452,9932912010001701,No UMN Items
25567778,9932912570001701,No UMN Items
25533979,9932912930001701,No UMN Items
25364287,9932913030001701,No UMN Items
62494777,9932913130001701,No UMN Items
25344600,9932914110001701,No UMN Items
25324345,9932914250001701,No UMN Items
25486674,9932914920001701,No UMN Items
62494784,9932914930001701,No UMN Items
25699334,9932915690001701,No UMN Items
25768742,9932916310001701,No UMN Items
25222172,9932916730001701,No UMN Items
25749736,9932917150001701,No UMN Items
25344505,9932917760001701,No UMN Items
30575411,9932921610001701,No UMN Items
25534492,9932927830001701,No UMN Items
10451054,9932928100001701,No UMN Items
62494794,9932928760001701,No UMN Items
5862608,9941395310001701,No UMN Items
6071845,9941395630001701,No UMN Items
5325476,9941395660001701,No UMN Items
5974547,9941396260001701,No UMN Items
5325760,9941396700001701,No UMN Items
5573628,9941397080001701,No UMN Items
5881654,9941397120001701,No UMN Items
5325487,9941398710001701,No UMN Items
6008074,9941399110001701,No UMN Items
6071924,9941399150001701,No UMN Items
6008447,9941399310001701,No UMN Items
17329878,9941399650001701,No UMN Items
6008064,9941399910001701,No UMN Items
17901714,9941402790001701,No UMN Items
952703719,9941404570001701,No UMN Items
12417082,9941408210001701,No UMN Items
9683290,9941409000001701,No UMN Items
7133044,9941424390001701,No UMN Items
952703951,9941438580001701,No UMN Items
19643260,9941454130001701,No UMN Items
5684577,9941463020001701,No UMN Items
46568763,9941467890001701,No UMN Items
697488,9941472750001701,No UMN Items
32396415,9941474080001701,No UMN Items
2325765,9941482030001701,No UMN Items
952703970,9941483980001701,No UMN Items
952704033,9941486150001701,No UMN Items
29146336,9941488290001701,No UMN Items
331332,9941490170001701,No UMN Items
33240550,9941490880001701,No UMN Items
12318964,9941492540001701,umn.31951d03669900g
48962635,9941500970001701,No UMN Items
15936563,9941504010001701,No UMN Items
217275155,9941504500001701,No UMN Items
72900636,9941505870001701,No UMN Items
10590282,9941507740001701,No UMN Items
15934350,9941509070001701,No UMN Items
812192,9941510940001701,No UMN Items
39273329,9941511740001701,No UMN Items
15936936,9941513130001701,No UMN Items
7437834,9941513490001701,No UMN Items
15931783,9941514320001701,No UMN Items
15936439,9941514950001701,No UMN Items
20445006,9941517730001701,No UMN Items
3700025,9941525490001701,No UMN Items
15931518,9941526660001701,No UMN Items
15936857,9941527700001701,No UMN Items
15934436,9941529400001701,No UMN Items
24596826,9941531660001701,No UMN Items
13915384,9941532510001701,No UMN Items
15074535,9941534210001701,No UMN Items
19100084,9941535260001701,No UMN Items
19119607,9941535840001701,No UMN Items
1351714,9941536080001701,No UMN Items
29367608,9941541860001701,No UMN Items
4908519,9941542920001701,No UMN Items
18460616,9941544040001701,No UMN Items
1894298,9941544560001701,No UMN Items
10317461,9941545160001701,No UMN Items
10202942,9941545440001701,No UMN Items
10042709,9941545750001701,No UMN Items
11497521,9941546100001701,No UMN Items
25215303,9941546170001701,No UMN Items
25854294,9941547470001701,No UMN Items
10004015,9941548630001701,No UMN Items
10129904,9941548800001701,No UMN Items
10914133,9941548890001701,No UMN Items
1114936675,9941555340001701,No UMN Items
10047936,9941556940001701,No UMN Items
10157227,9941558430001701,No UMN Items
10915016,9941558440001701,No UMN Items
10089906,9941558820001701,No UMN Items
70895570,9941559260001701,No UMN Items
3486769,9941560050001701,No UMN Items
10157244,9941560380001701,No UMN Items
10173370,9941561010001701,No UMN Items
10069150,9941562360001701,No UMN Items
10004032,9941564400001701,No UMN Items
504192961,9941564930001701,No UMN Items
9998391,9941565650001701,No UMN Items
9995371,9941566820001701,No UMN Items
36477521,9941567200001701,No UMN Items
10169688,9941567870001701,No UMN Items
1570155,9941569640001701,No UMN Items
10031213,9941570000001701,No UMN Items
16508317,9941570180001701,No UMN Items
26109477,9941572980001701,No UMN Items
16549088,9941573200001701,No UMN Items
10877114,9941575590001701,No UMN Items
10169665,9941576730001701,No UMN Items
10317550,9941577390001701,No UMN Items
1772717,9941577420001701,umn.319510022709970,umn.31951002270998y,umn.31951002270999w,umn.319510022710000
11962841,9941578930001701,No UMN Items
3170383,9941580470001701,No UMN Items
859127,9941581650001701,No UMN Items
19114614,9941589500001701,umn.31951d003038354,umn.31951d012387431
26234305,9941590930001701,No UMN Items
26109452,9941592720001701,No UMN Items
27157645,9941593780001701,No UMN Items
84157841,9953087550001701,No UMN Items
84157663,9953087740001701,No UMN Items
84164011,9953088430001701,No UMN Items
46961684,9953089050001701,No UMN Items
84158131,9953089080001701,No UMN Items
59283668,9953089300001701,No UMN Items
84157627,9953089680001701,No UMN Items
84157965,9953090010001701,No UMN Items
84199512,9953090120001701,No UMN Items
84157765,9953090210001701,No UMN Items
84158128,9953090780001701,No UMN Items
5098298,9953095250001701,No UMN Items
13856428,9953097810001701,No UMN Items
15012133,9953099960001701,No UMN Items
13374240,9953100920001701,No UMN Items
10063869,9953111050001701,No UMN Items
123222606,9953111240001701,No UMN Items
32774949,9953111520001701,No UMN Items
9994007,9953112100001701,No UMN Items
22933402,9953112150001701,No UMN Items
48470676,9953119040001701,No UMN Items
27461006,9953119910001701,No UMN Items
5117280,9953120130001701,No UMN Items
13372005,9953120990001701,No UMN Items
25284496,9953121190001701,No UMN Items
10038664,9953124060001701,No UMN Items
11332,9953124590001701,No UMN Items
22883363,9953124850001701,No UMN Items
9978990,9953124950001701,No UMN Items
22878495,9953125160001701,No UMN Items
9901178,9953125620001701,No UMN Items
9998351,9953126110001701,No UMN Items
9974238,9953127090001701,No UMN Items
9965486,9953128060001701,No UMN Items
10177145,9953128650001701,No UMN Items
10160557,9953129270001701,No UMN Items
9965008,9953129290001701,No UMN Items
63311929,9953129420001701,No UMN Items
10142682,9953129800001701,No UMN Items
10007707,9953129940001701,No UMN Items
33109416,9953130840001701,No UMN Items
31967935,9953130980001701,No UMN Items
48712704,9953131210001701,No UMN Items
48377690,9953131470001701,No UMN Items
48096588,9953131540001701,No UMN Items
2918764,9953131740001701,No UMN Items
49236035,9953131840001701,No UMN Items
19829552,9953132530001701,umn.31951d00865064k
22770512,9953134320001701,No UMN Items
49231083,9953134680001701,No UMN Items
49347876,9953136090001701,No UMN Items
22937545,9953136250001701,No UMN Items
48116376,9953136490001701,No UMN Items
8989762,9953140390001701,No UMN Items
21023470,9953140950001701,No UMN Items
48050456,9953147040001701,No UMN Items
48672621,9953147080001701,No UMN Items
22878491,9953149010001701,No UMN Items
39274063,9953149760001701,No UMN Items
48777195,9953149820001701,No UMN Items
48146452,9953150260001701,No UMN Items
48580832,9953150710001701,No UMN Items
6522977,9953163230001701,No UMN Items
6771157,9953163340001701,No UMN Items
6912244,9953165100001701,No UMN Items
6639721,9953167280001701,No UMN Items
6564602,9953168790001701,No UMN Items
6624163,9953171630001701,No UMN Items
6805027,9953171750001701,No UMN Items
6631867,9953172340001701,No UMN Items
777880237,9953173520001701,No UMN Items
6689725,9953173910001701,No UMN Items
6515649,9953174270001701,No UMN Items
6756627,9953174330001701,No UMN Items
6654936,9953177450001701,No UMN Items
6804843,9953177770001701,No UMN Items
6809362,9953179430001701,No UMN Items
1105399,9953183330001701,No UMN Items
6796758,9953183770001701,No UMN Items
6515666,9953184510001701,No UMN Items
6805077,9953184670001701,No UMN Items
1048885055,9953188500001701,No UMN Items
437073784,9953188580001701,No UMN Items
6783550,9953189230001701,No UMN Items
6809071,9953190180001701,No UMN Items
6743240,9953190360001701,No UMN Items
6534248,9953191010001701,No UMN Items
1764137,9953191020001701,No UMN Items
7181063,9953192360001701,No UMN Items
13248402,9953193660001701,No UMN Items
3780319,9953196500001701,umn.31951000614042t,umn.31951000614043r,umn.31951000613975j,umn.31951000614080l,umn.319510006140796,umn.319510006140788,umn.31951000614075e,umn.31951000614074g,umn.31951000614083f,umn.319510006140877,umn.319510006140893,umn.31951000614044p,umn.31951000614081j,umn.31951000614071m,umn.31951000614060r,umn.31951000614070o,umn.31951000614053o,umn.31951000614055k,umn.31951000614057g,umn.31951000614058e,umn.31951d01457537j,umn.31951000614056i,umn.31951000614061p,umn.31951000614065h,umn.319510006140699,umn.31951000614068b,umn.31951000614066f,umn.31951000614064j,umn.31951000614063l,umn.31951000614062n,umn.31951000614120z,umn.31951000614121x,umn.31951000614122v,umn.31951000614123t,umn.31951000614124r,umn.31951000614119k,umn.31951000614115s,umn.31951000614114u,umn.31951000614118m,umn.31951000614116q,umn.31951000614117o,umn.31951000614125p,umn.31951000614045n,umn.31951000614126n,umn.31951000614127l,umn.31951000614128j,umn.31951000614133q,umn.31951000614132s,umn.319510006140974,umn.319510006140966,umn.319510006140958,umn.319510006140982,umn.31951000614090i,umn.31951000614091g,umn.31951000614092e,umn.31951000614093c,umn.31951000614094a,umn.319510006141005,umn.31951000614109n,umn.319510006141102,umn.31951000614107r,umn.319510006141110,umn.31951000614103z,umn.319510006141013,umn.31951000614046l,umn.31951000613978d,umn.31951000614154i,umn.31951000614158a,umn.31951000614156e,umn.319510006141598,umn.31951000614221t,umn.31951000613979b,umn.31951000614047j,umn.31951000614198y,umn.31951000614201z,umn.31951000614204t,umn.31951000614213s,umn.31951000614205r,umn.31951000614211w,umn.31951000614206p,umn.31951000614210y,umn.31951000614048h,umn.31951000614049f,umn.31951000613981o,umn.31951000613982m,umn.31951000614050u,umn.31951000613983k,umn.31951000614051s,umn.31951000614052q,umn.31951000613984i,umn.319510006139898,umn.31951000613993h,umn.31951000614005z,umn.31951000614008t,umn.31951000614029l,umn.319510006140300,umn.31951000614031y,umn.31951000614032w,umn.31951000614035q,umn.31951000614036o,umn.31951000614037m,umn.31951000614038k,umn.31951000614039i,umn.31951000614040x,umn.31951000614041v
15005457,9953201360001701,No UMN Items
400588,9953203920001701,No UMN Items
1760929,9953211510001701,umn.31951000609227y,umn.319510006092341,umn.31951000609235z,umn.319510006092325,umn.31951000609246u,umn.31951000609245w,umn.319510006092430,umn.31951000609248q
1762332,9953212190001701,umn.319510006104150,umn.31951p010501586,umn.31951p010577046,umn.31951p010810317,umn.31951p01081594z
1770517,9953217090001701,umn.31951000608732q,umn.31951000608733o,umn.31951000608734m,umn.31951000608735k,umn.31951000608736i,umn.31951000608738e
14036750,9953221490001701,No UMN Items
14923929,9953221570001701,No UMN Items
14348525,9953221660001701,umn.31951t001533116,umn.31951t001533124
316820359,9974092407001701,No UMN Items
49541730,9974092407301701,No UMN Items
12414385,9974092408801701,umn.31951d03298923j,umn.31951d03298922l,umn.31951d03298936a,umn.31951d03298950g,umn.31951d03298903p,umn.31951d03298902r,umn.31951d03298932i,umn.31951d03298900v,umn.31951d03298916g,umn.31951d032989475,umn.31951d03298907h
12414387,9974092409301701,umn.31951d032988754,umn.31951d03298889t,umn.31951d032988738,umn.31951d03298904n,umn.31951d03298920p,umn.31951d03298930m,umn.31951d03298879w
8691393,9974093152001701,No UMN Items
782920573,9974093154701701,No UMN Items
658853511,9974093171501701,No UMN Items
658860709,9974093171601701,No UMN Items
41267346,9974093171701701,No UMN Items
41267308,9974093171801701,No UMN Items
83163068,9974093171901701,No UMN Items
13143299,9974093172001701,No UMN Items
967847296,9974117671701701,No UMN Items
16755080,9974125511701701,No UMN Items
919274879,9974125513701701,No UMN Items
18133923,9974125514201701,No UMN Items
18133902,9974125514301701,No UMN Items
35476781,9974125518501701,No UMN Items
23331415,9974125520001701,No UMN Items
6836783,9974125521601701,No UMN Items
912415777,9974125522501701,No UMN Items
8555993,9974125524901701,No UMN Items
6231994,9974125538801701,No UMN Items
702222967,9974125552701701,No UMN Items
3662321,9974125555901701,No UMN Items
702209206,9974125557301701,No UMN Items
922220806,9974128291701701,No UMN Items
2800231,9974128549201701,No UMN Items
919634131,9974128702601701,No UMN Items
46981591,9974128802801701,No UMN Items
967827877,9974128802901701,No UMN Items
6565558,9974128803201701,No UMN Items
36133647,9974128809801701,No UMN Items
460949956,9974129684701701,No UMN Items
